"; File X","File Y","Map X","Map Y","Lat","Lon","B1"
"63",1747,-5530563.8972,5862295.8022,52.72083333,-82.11585343,48.9885199085121
"64",1747,-5530100.5844,5862295.8022,52.72083333,-82.10897433,48.9885199085121
"65",1747,-5529637.2717,5862295.8022,52.72083333,-82.10209523,51.829720253107
"66",1747,-5529173.959,5862295.8022,52.72083333,-82.09521612,51.829720253107
"67",1747,-5528710.6463,5862295.8022,52.72083333,-82.08833702,52.567501807408
"68",1747,-5528247.3336,5862295.8022,52.72083333,-82.08145792,52.567501807408
"69",1747,-5527784.0209,5862295.8022,52.72083333,-82.07457882,46.7240469327678
"70",1747,-5527320.7081,5862295.8022,52.72083333,-82.06769971,46.7240469327678
"71",1747,-5526857.3954,5862295.8022,52.72083333,-82.06082061,43.5909039218486
"72",1747,-5526394.0827,5862295.8022,52.72083333,-82.05394151,43.5909039218486
"73",1747,-5525930.77,5862295.8022,52.72083333,-82.0470624,34.292708948517
"74",1747,-5525467.4573,5862295.8022,52.72083333,-82.0401833,34.292708948517
"75",1747,-5525004.1446,5862295.8022,52.72083333,-82.0333042,29.6108893416327
"76",1747,-5524540.8318,5862295.8022,52.72083333,-82.02642509,29.6108893416327
"77",1747,-5524077.5191,5862295.8022,52.72083333,-82.01954599,29.5157906797478
"78",1747,-5523614.2064,5862295.8022,52.72083333,-82.01266689,29.5157906797478
"79",1747,-5523150.8937,5862295.8022,52.72083333,-82.00578778,48.2139259689653
"80",1747,-5522687.581,5862295.8022,52.72083333,-81.99890868,48.2139259689653
"81",1747,-5522224.2683,5862295.8022,52.72083333,-81.99202958,38.6457735038313
"82",1747,-5521760.9555,5862295.8022,52.72083333,-81.98515048,33.2844586192852
"83",1747,-5521297.6428,5862295.8022,52.72083333,-81.97827137,31.1958670397152
"84",1747,-5520834.3301,5862295.8022,52.72083333,-81.97139227,31.1958670397152
"85",1747,-5520371.0174,5862295.8022,52.72083333,-81.96451317,33.7522826817837
"86",1747,-5519907.7047,5862295.8022,52.72083333,-81.95763406,26.4843930113829
"87",1747,-5519444.392,5862295.8022,52.72083333,-81.95075496,33.7814258201033
"88",1747,-5518981.0792,5862295.8022,52.72083333,-81.94387586,17.8365501773935
"38",1748,-5542146.7151,5861832.4895,52.71666666,-82.27997074,32.2915467839058
"39",1748,-5541683.4024,5861832.4895,52.71666666,-82.2730923,32.2915467839058
"40",1748,-5541220.0896,5861832.4895,52.71666666,-82.26621385,56.9788526393614
"41",1748,-5540756.7769,5861832.4895,52.71666666,-82.25933541,43.6635061260834
"42",1748,-5540293.4642,5861832.4895,52.71666666,-82.25245696,55.8831728951709
"43",1748,-5539830.1515,5861832.4895,52.71666666,-82.24557851,55.8831728951709
"44",1748,-5539366.8388,5861832.4895,52.71666666,-82.23870007,40.7348763665297
"45",1748,-5538903.5261,5861832.4895,52.71666666,-82.23182162,41.1730460075802
"46",1748,-5538440.2133,5861832.4895,52.71666666,-82.22494318,37.4555063808842
"47",1748,-5537976.9006,5861832.4895,52.71666666,-82.21806473,34.6577651022044
"48",1748,-5537513.5879,5861832.4895,52.71666666,-82.21118628,34.6577651022044
"49",1748,-5537050.2752,5861832.4895,52.71666666,-82.20430784,39.0404840789666
"50",1748,-5536586.9625,5861832.4895,52.71666666,-82.19742939,37.6891627705692
"51",1748,-5536123.6498,5861832.4895,52.71666666,-82.19055095,37.9228191602543
"52",1748,-5535660.337,5861832.4895,52.71666666,-82.1836725,34.4021235379975
"53",1748,-5535197.0243,5861832.4895,52.71666666,-82.17679405,33.3141130407332
"54",1748,-5534733.7116,5861832.4895,52.71666666,-82.16991561,29.493805505226
"55",1748,-5534270.3989,5861832.4895,52.71666666,-82.16303716,33.1750440298046
"56",1748,-5533807.0862,5861832.4895,52.71666666,-82.15615872,33.4015424556919
"57",1748,-5533343.7735,5861832.4895,52.71666666,-82.14928027,37.1047661547924
"58",1748,-5532880.4607,5861832.4895,52.71666666,-82.14240183,41.589230474109
"59",1748,-5532417.148,5861832.4895,52.71666666,-82.13552338,39.485811683815
"60",1748,-5531953.8353,5861832.4895,52.71666666,-82.12864493,39.485811683815
"61",1748,-5531490.5226,5861832.4895,52.71666666,-82.12176649,41.443514782511
"62",1748,-5531027.2099,5861832.4895,52.71666666,-82.11488804,52.2898750686794
"63",1748,-5530563.8972,5861832.4895,52.71666666,-82.1080096,51.0699535242843
"64",1748,-5530100.5844,5861832.4895,52.71666666,-82.10113115,51.0699535242843
"65",1748,-5529637.2717,5861832.4895,52.71666666,-82.0942527,51.829720253107
"66",1748,-5529173.959,5861832.4895,52.71666666,-82.08737426,49.6240448371303
"67",1748,-5528710.6463,5861832.4895,52.71666666,-82.08049581,49.6240448371303
"68",1748,-5528247.3336,5861832.4895,52.71666666,-82.07361737,46.7240469327678
"69",1748,-5527784.0209,5861832.4895,52.71666666,-82.06673892,39.7051521459045
"70",1748,-5527320.7081,5861832.4895,52.71666666,-82.05986047,39.7051521459045
"71",1748,-5526857.3954,5861832.4895,52.71666666,-82.05298203,27.8796846688239
"72",1748,-5526394.0827,5861832.4895,52.71666666,-82.04610358,34.292708948517
"73",1748,-5525930.77,5861832.4895,52.71666666,-82.03922514,26.4992202221069
"74",1748,-5525467.4573,5861832.4895,52.71666666,-82.03234669,26.4992202221069
"75",1748,-5525004.1446,5861832.4895,52.71666666,-82.02546824,33.4235276302137
"76",1748,-5524540.8318,5861832.4895,52.71666666,-82.0185898,29.5157906797478
"77",1748,-5524077.5191,5861832.4895,52.71666666,-82.01171135,39.8585370844286
"78",1748,-5523614.2064,5861832.4895,52.71666666,-82.00483291,39.8585370844286
"79",1748,-5523150.8937,5861832.4895,52.71666666,-81.99795446,29.413534054065
"80",1748,-5522687.581,5861832.4895,52.71666666,-81.99107601,38.6457735038313
"81",1748,-5522224.2683,5861832.4895,52.71666666,-81.98419757,33.2844586192852
"82",1748,-5521760.9555,5861832.4895,52.71666666,-81.97731912,33.2844586192852
"83",1748,-5521297.6428,5861832.4895,52.71666666,-81.97044068,30.9622106500301
"84",1748,-5520834.3301,5861832.4895,52.71666666,-81.96356223,33.7522826817837
"85",1748,-5520371.0174,5861832.4895,52.71666666,-81.95668378,26.4843930113829
"86",1748,-5519907.7047,5861832.4895,52.71666666,-81.94980534,26.4843930113829
"87",1748,-5519444.392,5861832.4895,52.71666666,-81.94292689,9.69999047181787
"88",1748,-5518981.0792,5861832.4895,52.71666666,-81.93604845,17.8365501773935
"37",1749,-5542610.0278,5861369.1768,52.7125,-82.2789902,54.5686639720192
"38",1749,-5542146.7151,5861369.1768,52.7125,-82.27211241,56.4092832343086
"39",1749,-5541683.4024,5861369.1768,52.7125,-82.26523463,56.9788526393614
"40",1749,-5541220.0896,5861369.1768,52.7125,-82.25835684,56.380140095989
"41",1749,-5540756.7769,5861369.1768,52.7125,-82.25147905,56.380140095989
"42",1749,-5540293.4642,5861369.1768,52.7125,-82.24460126,41.8816844235616
"43",1749,-5539830.1515,5861369.1768,52.7125,-82.23772347,40.7348763665297
"44",1749,-5539366.8388,5861369.1768,52.7125,-82.23084568,33.7594406455815
"45",1749,-5538903.5261,5861369.1768,52.7125,-82.22396789,33.7594406455815
"46",1749,-5538440.2133,5861369.1768,52.7125,-82.2170901,34.0881956971515
"47",1749,-5537976.9006,5861369.1768,52.7125,-82.21021231,34.6577651022044
"48",1749,-5537513.5879,5861369.1768,52.7125,-82.20333452,37.9448043347761
"49",1749,-5537050.2752,5861369.1768,52.7125,-82.19645674,37.9448043347761
"50",1749,-5536586.9625,5861369.1768,52.7125,-82.18957895,37.9228191602543
"51",1749,-5536123.6498,5861369.1768,52.7125,-82.18270116,32.7077312504345
"52",1749,-5535660.337,5861369.1768,52.7125,-82.17582337,32.0282359727727
"53",1749,-5535197.0243,5861369.1768,52.7125,-82.16894558,36.7611838924984
"54",1749,-5534733.7116,5861369.1768,52.7125,-82.16206779,40.2818795147551
"55",1749,-5534270.3989,5861369.1768,52.7125,-82.15519,43.1890353829154
"56",1749,-5533807.0862,5861369.1768,52.7125,-82.14831221,44.4012876803843
"57",1749,-5533343.7735,5861369.1768,52.7125,-82.14143442,47.1770437845423
"58",1749,-5532880.4607,5861369.1768,52.7125,-82.13455663,44.613470178676
"59",1749,-5532417.148,5861369.1768,52.7125,-82.12767885,47.1550586100205
"60",1749,-5531953.8353,5861369.1768,52.7125,-82.12080106,47.8345538876823
"61",1749,-5531490.5226,5861369.1768,52.7125,-82.11392327,51.9902631554289
"62",1749,-5531027.2099,5861369.1768,52.7125,-82.10704548,49.4558326878822
"63",1749,-5530563.8972,5861369.1768,52.7125,-82.10016769,49.4558326878822
"64",1749,-5530100.5844,5861369.1768,52.7125,-82.0932899,46.4321042664436
"65",1749,-5529637.2717,5861369.1768,52.7125,-82.08641211,47.7394552257974
"66",1749,-5529173.959,5861369.1768,52.7125,-82.07953432,49.806572913974
"67",1749,-5528710.6463,5861369.1768,52.7125,-82.07265653,49.806572913974
"68",1749,-5528247.3336,5861369.1768,52.7125,-82.06577874,36.1261702470085
"69",1749,-5527784.0209,5861369.1768,52.7125,-82.05890095,36.1261702470085
"70",1749,-5527320.7081,5861369.1768,52.7125,-82.05202317,27.8796846688239
"71",1749,-5526857.3954,5861369.1768,52.7125,-82.04514538,27.8796846688239
"72",1749,-5526394.0827,5861369.1768,52.7125,-82.03826759,30.1733007828878
"73",1749,-5525930.77,5861369.1768,52.7125,-82.0313898,30.1733007828878
"74",1749,-5525467.4573,5861369.1768,52.7125,-82.02451201,33.4235276302137
"75",1749,-5525004.1446,5861369.1768,52.7125,-82.01763422,33.4235276302137
"76",1749,-5524540.8318,5861369.1768,52.7125,-82.01075643,28.8071522637664
"77",1749,-5524077.5191,5861369.1768,52.7125,-82.00387864,28.8071522637664
"78",1749,-5523614.2064,5861369.1768,52.7125,-81.99700085,29.413534054065
"79",1749,-5523150.8937,5861369.1768,52.7125,-81.99012306,29.413534054065
"80",1749,-5522687.581,5861369.1768,52.7125,-81.98324528,28.5371947719639
"81",1749,-5522224.2683,5861369.1768,52.7125,-81.97636749,32.0502211472945
"82",1749,-5521760.9555,5861369.1768,52.7125,-81.9694897,30.9622106500301
"83",1749,-5521297.6428,5861369.1768,52.7125,-81.96261191,30.9622106500301
"84",1749,-5520834.3301,5861369.1768,52.7125,-81.95573412,32.977688742237
"85",1749,-5520371.0174,5861369.1768,52.7125,-81.94885633,14.7248810578678
"86",1749,-5519907.7047,5861369.1768,52.7125,-81.94197854,9.69999047181787
"87",1749,-5519444.392,5861369.1768,52.7125,-81.93510075,11.1458991589718
"88",1749,-5518981.0792,5861369.1768,52.7125,-81.92822296,11.1458991589718
"37",1750,-5542610.0278,5860905.8641,52.70833333,-82.27113315,56.4092832343086
"38",1750,-5542146.7151,5860905.8641,52.70833333,-82.26425602,56.4092832343086
"39",1750,-5541683.4024,5860905.8641,52.70833333,-82.25737889,47.768598364117
"40",1750,-5541220.0896,5860905.8641,52.70833333,-82.25050176,56.380140095989
"41",1750,-5540756.7769,5860905.8641,52.70833333,-82.24362462,41.8816844235616
"42",1750,-5540293.4642,5860905.8641,52.70833333,-82.23674749,41.8816844235616
"43",1750,-5539830.1515,5860905.8641,52.70833333,-82.22987036,32.2184332965426
"44",1750,-5539366.8388,5860905.8641,52.70833333,-82.22299323,33.7594406455815
"45",1750,-5538903.5261,5860905.8641,52.70833333,-82.2161161,34.0881956971515
"46",1750,-5538440.2133,5860905.8641,52.70833333,-82.20923896,36.724882790381
"47",1750,-5537976.9006,5860905.8641,52.70833333,-82.20236183,36.724882790381
"48",1750,-5537513.5879,5860905.8641,52.70833333,-82.1954847,35.5417736312317
"49",1750,-5537050.2752,5860905.8641,52.70833333,-82.18860757,35.5417736312317
"50",1750,-5536586.9625,5860905.8641,52.70833333,-82.18173043,31.7945795830876
"51",1750,-5536123.6498,5860905.8641,52.70833333,-82.1748533,31.7945795830876
"52",1750,-5535660.337,5860905.8641,52.70833333,-82.16797617,36.7611838924984
"53",1750,-5535197.0243,5860905.8641,52.70833333,-82.16109904,46.636617517809
"54",1750,-5534733.7116,5860905.8641,52.70833333,-82.15422191,45.4529970755313
"55",1750,-5534270.3989,5860905.8641,52.70833333,-82.14734477,45.4529970755313
"56",1750,-5533807.0862,5860905.8641,52.70833333,-82.14046764,47.1770437845423
"57",1750,-5533343.7735,5860905.8641,52.70833333,-82.13359051,49.5652472773627
"58",1750,-5532880.4607,5860905.8641,52.70833333,-82.12671338,51.486137990813
"59",1750,-5532417.148,5860905.8641,52.70833333,-82.11983624,51.486137990813
"60",1750,-5531953.8353,5860905.8641,52.70833333,-82.11295911,52.2970330324772
"61",1750,-5531490.5226,5860905.8641,52.70833333,-82.10608198,49.0907765341948
"62",1750,-5531027.2099,5860905.8641,52.70833333,-82.09920485,46.7097310051722
"63",1750,-5530563.8972,5860905.8641,52.70833333,-82.09232771,46.7097310051722
"64",1750,-5530100.5844,5860905.8641,52.70833333,-82.08545058,49.13423560011
"65",1750,-5529637.2717,5860905.8641,52.70833333,-82.07857345,41.2241743204216
"66",1750,-5529173.959,5860905.8641,52.70833333,-82.07169632,36.3818118112154
"67",1750,-5528710.6463,5860905.8641,52.70833333,-82.06481919,30.151315608366
"68",1750,-5528247.3336,5860905.8641,52.70833333,-82.05794205,27.1930314273643
"69",1750,-5527784.0209,5860905.8641,52.70833333,-82.05106492,27.1930314273643
"70",1750,-5527320.7081,5860905.8641,52.70833333,-82.04418779,32.4449317224299
"71",1750,-5526857.3954,5860905.8641,52.70833333,-82.03731066,30.1733007828878
"72",1750,-5526394.0827,5860905.8641,52.70833333,-82.03043352,34.5335233019998
"73",1750,-5525930.77,5860905.8641,52.70833333,-82.02355639,34.5335233019998
"74",1750,-5525467.4573,5860905.8641,52.70833333,-82.01667926,25.5426094888449
"75",1750,-5525004.1446,5860905.8641,52.70833333,-82.00980213,28.8071522637664
"76",1750,-5524540.8318,5860905.8641,52.70833333,-82.002925,25.5789105909623
"77",1750,-5524077.5191,5860905.8641,52.70833333,-81.99604786,25.5789105909623
"78",1750,-5523614.2064,5860905.8641,52.70833333,-81.98917073,25.9439667446496
"79",1750,-5523150.8937,5860905.8641,52.70833333,-81.9822936,28.5371947719639
"80",1750,-5522687.581,5860905.8641,52.70833333,-81.97541647,32.0502211472945
"81",1750,-5522224.2683,5860905.8641,52.70833333,-81.96853933,32.0502211472945
"82",1750,-5521760.9555,5860905.8641,52.70833333,-81.9616622,29.7131459673155
"83",1750,-5521297.6428,5860905.8641,52.70833333,-81.95478507,32.977688742237
"84",1750,-5520834.3301,5860905.8641,52.70833333,-81.94790794,14.7248810578678
"85",1750,-5520371.0174,5860905.8641,52.70833333,-81.94103081,14.7248810578678
"86",1750,-5519907.7047,5860905.8641,52.70833333,-81.93415367,4.04673292094755
"87",1750,-5519444.392,5860905.8641,52.70833333,-81.92727654,11.1458991589718
"88",1750,-5518981.0792,5860905.8641,52.70833333,-81.92039941,30.3997992087751
"36",1751,-5543073.3405,5860442.5514,52.70416666,-82.27015451,43.4666621216441
"37",1751,-5542610.0278,5860442.5514,52.70416666,-82.26327804,41.114759730941
"38",1751,-5542146.7151,5860442.5514,52.70416666,-82.25640156,47.768598364117
"39",1751,-5541683.4024,5860442.5514,52.70416666,-82.24952509,39.6611817968609
"40",1751,-5541220.0896,5860442.5514,52.70416666,-82.24264861,39.6611817968609
"41",1751,-5540756.7769,5860442.5514,52.70416666,-82.23577214,34.0881956971515
"42",1751,-5540293.4642,5860442.5514,52.70416666,-82.22889566,32.2184332965426
"43",1751,-5539830.1515,5860442.5514,52.70416666,-82.22201918,29.7714322439546
"44",1751,-5539366.8388,5860442.5514,52.70416666,-82.21514271,29.7714322439546
"45",1751,-5538903.5261,5860442.5514,52.70416666,-82.20826623,29.3475785304997
"46",1751,-5538440.2133,5860442.5514,52.70416666,-82.20138976,36.724882790381
"47",1751,-5537976.9006,5860442.5514,52.70416666,-82.19451328,37.4989654467993
"48",1751,-5537513.5879,5860442.5514,52.70416666,-82.18763681,37.4989654467993
"49",1751,-5537050.2752,5860442.5514,52.70416666,-82.18076033,38.434102288668
"50",1751,-5536586.9625,5860442.5514,52.70416666,-82.17388386,31.7945795830876
"51",1751,-5536123.6498,5860442.5514,52.70416666,-82.16700738,40.7491922941253
"52",1751,-5535660.337,5860442.5514,52.70416666,-82.1601309,42.5463524904994
"53",1751,-5535197.0243,5860442.5514,52.70416666,-82.15325443,42.5463524904994
"54",1751,-5534733.7116,5860442.5514,52.70416666,-82.14637795,46.5998051325633
"55",1751,-5534270.3989,5860442.5514,52.70416666,-82.13950148,47.5277840106341
"56",1751,-5533807.0862,5860442.5514,52.70416666,-82.132625,52.8885876120518
"57",1751,-5533343.7735,5860442.5514,52.70416666,-82.12574853,52.0270755406747
"58",1751,-5532880.4607,5860442.5514,52.70416666,-82.11887205,53.1370712124609
"59",1751,-5532417.148,5860442.5514,52.70416666,-82.11199557,48.5718241588549
"60",1751,-5531953.8353,5860442.5514,52.70416666,-82.1051191,40.223593238116
"61",1751,-5531490.5226,5860442.5514,52.70416666,-82.09824262,40.223593238116
"62",1751,-5531027.2099,5860442.5514,52.70416666,-82.09136615,45.7234658504622
"63",1751,-5530563.8972,5860442.5514,52.70416666,-82.08448967,43.955960075536
"64",1751,-5530100.5844,5860442.5514,52.70416666,-82.0776132,28.756023950925
"65",1751,-5529637.2717,5860442.5514,52.70416666,-82.07073672,28.756023950925
"66",1751,-5529173.959,5860442.5514,52.70416666,-82.06386025,30.6406135622579
"67",1751,-5528710.6463,5860442.5514,52.70416666,-82.05698377,34.0513833119057
"68",1751,-5528247.3336,5860442.5514,52.70416666,-82.05010729,32.2618923624578
"69",1751,-5527784.0209,5860442.5514,52.70416666,-82.04323082,32.4449317224299
"70",1751,-5527320.7081,5860442.5514,52.70416666,-82.03635434,32.4449317224299
"71",1751,-5526857.3954,5860442.5514,52.70416666,-82.02947787,30.5020558344578
"72",1751,-5526394.0827,5860442.5514,52.70416666,-82.02260139,30.5020558344578
"73",1751,-5525930.77,5860442.5514,52.70416666,-82.01572492,25.5426094888449
"74",1751,-5525467.4573,5860442.5514,52.70416666,-82.00884844,25.5426094888449
"75",1751,-5525004.1446,5860442.5514,52.70416666,-82.00197196,26.9230739355619
"76",1751,-5524540.8318,5860442.5514,52.70416666,-81.99509549,26.9230739355619
"77",1751,-5524077.5191,5860442.5514,52.70416666,-81.98821901,25.9439667446496
"78",1751,-5523614.2064,5860442.5514,52.70416666,-81.98134254,25.9439667446496
"79",1751,-5523150.8937,5860442.5514,52.70416666,-81.97446606,27.9890992583044
"80",1751,-5522687.581,5860442.5514,52.70416666,-81.96758959,34.1173388354711
"81",1751,-5522224.2683,5860442.5514,52.70416666,-81.96071311,29.7131459673155
"82",1751,-5521760.9555,5860442.5514,52.70416666,-81.95383663,30.1656315359616
"83",1751,-5521297.6428,5860442.5514,52.70416666,-81.94696016,30.1656315359616
"84",1751,-5520834.3301,5860442.5514,52.70416666,-81.94008368,17.5006371620257
"85",1751,-5520371.0174,5860442.5514,52.70416666,-81.93320721,4.04673292094755
"86",1751,-5519907.7047,5860442.5514,52.70416666,-81.92633073,16.3686563157178
"87",1751,-5519444.392,5860442.5514,52.70416666,-81.91945426,16.3686563157178
"88",1751,-5518981.0792,5860442.5514,52.70416666,-81.91257778,30.231587059527
"35",1752,-5543536.6532,5859979.2386,52.7,-82.2691765,43.4666621216441
"36",1752,-5543073.3405,5859979.2386,52.7,-82.26230068,41.114759730941
"37",1752,-5542610.0278,5859979.2386,52.7,-82.25542486,41.114759730941
"38",1752,-5542146.7151,5859979.2386,52.7,-82.24854904,36.9293960417465
"39",1752,-5541683.4024,5859979.2386,52.7,-82.24167322,39.6611817968609
"40",1752,-5541220.0896,5859979.2386,52.7,-82.2347974,34.0881956971515
"41",1752,-5540756.7769,5859979.2386,52.7,-82.22792158,31.4295234294003
"42",1752,-5540293.4642,5859979.2386,52.7,-82.22104576,31.4295234294003
"43",1752,-5539830.1515,5859979.2386,52.7,-82.21416994,29.6328745161545
"44",1752,-5539366.8388,5859979.2386,52.7,-82.20729412,29.3475785304997
"45",1752,-5538903.5261,5859979.2386,52.7,-82.2004183,33.5329422196942
"46",1752,-5538440.2133,5859979.2386,52.7,-82.19354249,33.5329422196942
"47",1752,-5537976.9006,5859979.2386,52.7,-82.18666667,41.6771711721961
"48",1752,-5537513.5879,5859979.2386,52.7,-82.17979085,38.434102288668
"49",1752,-5537050.2752,5859979.2386,52.7,-82.17291503,42.1956122644076
"50",1752,-5536586.9625,5859979.2386,52.7,-82.16603921,42.1956122644076
"51",1752,-5536123.6498,5859979.2386,52.7,-82.15916339,44.8542845321589
"52",1752,-5535660.337,5859979.2386,52.7,-82.15228757,42.5463524904994
"53",1752,-5535197.0243,5859979.2386,52.7,-82.14541175,50.0330713398613
"54",1752,-5534733.7116,5859979.2386,52.7,-82.13853593,50.0330713398613
"55",1752,-5534270.3989,5859979.2386,52.7,-82.13166011,52.8885876120518
"56",1752,-5533807.0862,5859979.2386,52.7,-82.12478429,48.820307759264
"57",1752,-5533343.7735,5859979.2386,52.7,-82.11790847,44.7228847681565
"58",1752,-5532880.4607,5859979.2386,52.7,-82.11103266,44.7228847681565
"59",1752,-5532417.148,5859979.2386,52.7,-82.10415684,44.6860723829108
"60",1752,-5531953.8353,5859979.2386,52.7,-82.09728102,34.6357799276826
"61",1752,-5531490.5226,5859979.2386,52.7,-82.0904052,31.3564099420371
"62",1752,-5531027.2099,5859979.2386,52.7,-82.08352938,31.3564099420371
"63",1752,-5530563.8972,5859979.2386,52.7,-82.07665356,29.7566050332306
"64",1752,-5530100.5844,5859979.2386,52.7,-82.06977774,29.7566050332306
"65",1752,-5529637.2717,5859979.2386,52.7,-82.06290192,29.8885160803614
"66",1752,-5529173.959,5859979.2386,52.7,-82.0560261,37.5357778320451
"67",1752,-5528710.6463,5859979.2386,52.7,-82.04915028,37.2070227804751
"68",1752,-5528247.3336,5859979.2386,52.7,-82.04227446,37.2070227804751
"69",1752,-5527784.0209,5859979.2386,52.7,-82.03539864,31.8165647576094
"70",1752,-5527320.7081,5859979.2386,52.7,-82.02852283,25.5789105909623
"71",1752,-5526857.3954,5859979.2386,52.7,-82.02164701,27.5289444427321
"72",1752,-5526394.0827,5859979.2386,52.7,-82.01477119,27.5289444427321
"73",1752,-5525930.77,5859979.2386,52.7,-82.00789537,25.0313263604312
"74",1752,-5525467.4573,5859979.2386,52.7,-82.00101955,26.9230739355619
"75",1752,-5525004.1446,5859979.2386,52.7,-81.99414373,25.0528002518246
"76",1752,-5524540.8318,5859979.2386,52.7,-81.98726791,25.0528002518246
"77",1752,-5524077.5191,5859979.2386,52.7,-81.98039209,36.001928446804
"78",1752,-5523614.2064,5859979.2386,52.7,-81.97351627,27.9890992583044
"79",1752,-5523150.8937,5859979.2386,52.7,-81.96664045,34.1173388354711
"80",1752,-5522687.581,5859979.2386,52.7,-81.95976463,34.1173388354711
"81",1752,-5522224.2683,5859979.2386,52.7,-81.95288881,30.4724014130098
"82",1752,-5521760.9555,5859979.2386,52.7,-81.946013,30.1656315359616
"83",1752,-5521297.6428,5859979.2386,52.7,-81.93913718,17.5006371620257
"84",1752,-5520834.3301,5859979.2386,52.7,-81.93226136,17.5006371620257
"85",1752,-5520371.0174,5859979.2386,52.7,-81.92538554,1.21984850394819
"86",1752,-5519907.7047,5859979.2386,52.7,-81.91850972,16.3686563157178
"87",1752,-5519444.392,5859979.2386,52.7,-81.9116339,30.231587059527
"35",1753,-5543536.6532,5859515.9259,52.69583333,-82.26132394,40.9245624071712
"36",1753,-5543073.3405,5859515.9259,52.69583333,-82.25444878,38.499546529105
"37",1753,-5542610.0278,5859515.9259,52.69583333,-82.24757361,36.9293960417465
"38",1753,-5542146.7151,5859515.9259,52.69583333,-82.24069845,33.3723993173723
"39",1753,-5541683.4024,5859515.9259,52.69583333,-82.23382329,33.3723993173723
"40",1753,-5541220.0896,5859515.9259,52.69583333,-82.22694812,30.9836845414235
"41",1753,-5540756.7769,5859515.9259,52.69583333,-82.22007296,31.4295234294003
"42",1753,-5540293.4642,5859515.9259,52.69583333,-82.2131978,29.6328745161545
"43",1753,-5539830.1515,5859515.9259,52.69583333,-82.20632264,29.6328745161545
"44",1753,-5539366.8388,5859515.9259,52.69583333,-82.19944747,32.2404184710644
"45",1753,-5538903.5261,5859515.9259,52.69583333,-82.19257231,33.5329422196942
"46",1753,-5538440.2133,5859515.9259,52.69583333,-82.18569715,41.6771711721961
"47",1753,-5537976.9006,5859515.9259,52.69583333,-82.17882198,41.6771711721961
"48",1753,-5537513.5879,5859515.9259,52.69583333,-82.17194682,48.1336545178044
"49",1753,-5537050.2752,5859515.9259,52.69583333,-82.16507166,42.1956122644076
"50",1753,-5536586.9625,5859515.9259,52.69583333,-82.15819649,44.8542845321589
"51",1753,-5536123.6498,5859515.9259,52.69583333,-82.15132133,51.5669207251024
"52",1753,-5535660.337,5859515.9259,52.69583333,-82.14444617,51.5669207251024
"53",1753,-5535197.0243,5859515.9259,52.69583333,-82.13757101,52.7940002332953
"54",1753,-5534733.7116,5859515.9259,52.69583333,-82.13069584,52.7940002332953
"55",1753,-5534270.3989,5859515.9259,52.69583333,-82.12382068,42.1153408132467
"56",1753,-5533807.0862,5859515.9259,52.69583333,-82.11694552,42.1153408132467
"57",1753,-5533343.7735,5859515.9259,52.69583333,-82.11007035,38.6018031547877
"58",1753,-5532880.4607,5859515.9259,52.69583333,-82.10319519,33.3867152449679
"59",1753,-5532417.148,5859515.9259,52.69583333,-82.09632003,29.0704630748994
"60",1753,-5531953.8353,5859515.9259,52.69583333,-82.08944487,29.0704630748994
"61",1753,-5531490.5226,5859515.9259,52.69583333,-82.0825697,28.0913558839872
"62",1753,-5531027.2099,5859515.9259,52.69583333,-82.07569454,32.2475764348622
"63",1753,-5530563.8972,5859515.9259,52.69583333,-82.06881938,33.9276527948296
"64",1753,-5530100.5844,5859515.9259,52.69583333,-82.06194421,33.9276527948296
"65",1753,-5529637.2717,5859515.9259,52.69583333,-82.05506905,37.5209506213211
"66",1753,-5529173.959,5859515.9259,52.69583333,-82.04819389,39.6540238330631
"67",1753,-5528710.6463,5859515.9259,52.69583333,-82.04131873,36.0750419341672
"68",1753,-5528247.3336,5859515.9259,52.69583333,-82.03444356,36.0750419341672
"69",1753,-5527784.0209,5859515.9259,52.69583333,-82.0275684,32.0941914963381
"70",1753,-5527320.7081,5859515.9259,52.69583333,-82.02069324,26.338677319785
"71",1753,-5526857.3954,5859515.9259,52.69583333,-82.01381807,25.5277822781209
"72",1753,-5526394.0827,5859515.9259,52.69583333,-82.00694291,25.0313263604312
"73",1753,-5525930.77,5859515.9259,52.69583333,-82.00006775,25.0313263604312
"74",1753,-5525467.4573,5859515.9259,52.69583333,-81.99319259,25.3743973395968
"75",1753,-5525004.1446,5859515.9259,52.69583333,-81.98631742,38.6018031547877
"76",1753,-5524540.8318,5859515.9259,52.69583333,-81.97944226,36.001928446804
"77",1753,-5524077.5191,5859515.9259,52.69583333,-81.9725671,39.0987703556058
"78",1753,-5523614.2064,5859515.9259,52.69583333,-81.96569193,39.0987703556058
"79",1753,-5523150.8937,5859515.9259,52.69583333,-81.95881677,30.0633749102788
"80",1753,-5522687.581,5859515.9259,52.69583333,-81.95194161,30.4724014130098
"81",1753,-5522224.2683,5859515.9259,52.69583333,-81.94506645,29.8517036951156
"82",1753,-5521760.9555,5859515.9259,52.69583333,-81.93819128,29.8517036951156
"83",1753,-5521297.6428,5859515.9259,52.69583333,-81.93131612,21.4083741124917
"84",1753,-5520834.3301,5859515.9259,52.69583333,-81.92444096,1.21984850394819
"85",1753,-5520371.0174,5859515.9259,52.69583333,-81.91756579,18.1504780182396
